Pixel_i,Module1,Module2,Node1,Node2,X,Y,Z,Strip
5973,3,3,HEX,MIX,-68.76225205144954,128.64473188459712,-67.38450819404277,9999
5974,3,3,HEX,MIX,-69.21256765197622,128.236859071238,-67.13669360151681,9999
5975,3,3,HEX,MIX,-69.6628832525029,127.82898625787888,-66.88887900899086,9999
5976,3,3,HEX,MIX,-70.11319885302957,127.42111344451976,-66.6410644164649,9999
5977,3,3,HEX,MIX,-70.56351445355625,127.01324063116064,-66.39324982393894,9999
5978,3,3,HEX,MIX,-71.01383005408293,126.60536781780152,-66.14543523141299,9999
5979,3,3,HEX,MIX,-71.46414565460961,126.1974950044424,-65.89762063888703,9999
5980,3,3,HEX,MIX,-71.91446125513629,125.78962219108328,-65.64980604636108,9999
5981,3,3,HEX,MIX,-72.36477685566297,125.38174937772416,-65.40199145383512,9999
5982,3,3,HEX,MIX,-72.81509245618965,124.97387656436504,-65.15417686130917,9999
5983,3,3,HEX,MIX,-73.26540805671632,124.56600375100592,-64.90636226878321,9999
5984,3,3,HEX,MIX,-73.715723657243,124.1581309376468,-64.65854767625726,9999
5985,3,3,HEX,MIX,-74.16603925776968,123.75025812428768,-64.4107330837313,9999
5986,3,3,HEX,MIX,-74.61635485829636,123.34238531092856,-64.16291849120535,9999
5987,3,3,HEX,MIX,-75.06667045882304,122.93451249756944,-63.915103898679384,9999
5988,3,3,HEX,MIX,-75.51698605934972,122.52663968421032,-63.66728930615342,9999
5989,3,3,HEX,MIX,-75.9673016598764,122.1187668708512,-63.41947471362746,9999
5990,3,3,HEX,MIX,-76.41761726040308,121.71089405749208,-63.171660121101496,9999
5991,3,3,HEX,MIX,-76.86793286092976,121.30302124413296,-62.923845528575534,9999
5992,3,3,HEX,MIX,-77.31824846145643,120.89514843077384,-62.67603093604957,9999
5993,3,3,HEX,MIX,-77.76856406198311,120.48727561741472,-62.42821634352361,9999
5994,3,3,HEX,MIX,-78.21887966250979,120.0794028040556,-62.180401750997646,9999
5995,3,3,HEX,MIX,-78.66919526303647,119.67152999069648,-61.932587158471684,9999
5996,3,3,HEX,MIX,-79.11951086356315,119.26365717733736,-61.68477256594572,9999
5997,3,3,HEX,MIX,-79.56982646408983,118.85578436397824,-61.43695797341976,9999
5998,3,3,HEX,MIX,-80.02014206461651,118.44791155061912,-61.189143380893796,9999
5999,3,3,HEX,MIX,-80.47045766514319,118.04003873726,-60.941328788367834,9999
6000,3,3,HEX,MIX,-80.92077326566987,117.63216592390089,-60.69351419584187,9999
6001,3,3,INK,MAY,-52.58061838234717,134.2474735576558,-23.882239798009618,9999
6002,3,3,INK,MAY,-52.350124924554564,134.55270084548775,-24.415405356632427,9999
6003,3,3,INK,MAY,-52.11963146676196,134.8579281333197,-24.948570915255235,9999
6004,3,3,INK,MAY,-51.889138008969354,135.16315542115163,-25.481736473878044,9999
6005,3,3,INK,MAY,-51.65864455117675,135.46838270898357,-26.014902032500853,9999
6006,3,3,INK,MAY,-51.428151093384145,135.7736099968155,-26.54806759112366,9999
6007,3,3,INK,MAY,-51.19765763559154,136.07883728464745,-27.08123314974647,9999
6008,3,3,INK,MAY,-50.967164177798935,136.3840645724794,-27.61439870836928,9999
6009,3,3,INK,MAY,-50.73667072000633,136.68929186031133,-28.147564266992088,9999
6010,3,3,INK,MAY,-50.506177262213725,136.99451914814327,-28.680729825614897,9999
6011,3,3,INK,MAY,-50.27568380442112,137.2997464359752,-29.213895384237706,9999
6012,3,3,INK,MAY,-50.045190346628516,137.60497372380715,-29.747060942860514,9999
6013,3,3,INK,MAY,-49.81469688883591,137.9102010116391,-30.280226501483323,9999
6014,3,3,INK,MAY,-49.584203431043306,138.21542829947103,-30.813392060106132,9999
6015,3,3,INK,MAY,-49.3537099732507,138.52065558730297,-31.34655761872894,9999
6016,3,3,INK,MAY,-49.1232165154581,138.8258828751349,-31.87972317735175,9999
6017,3,3,INK,MAY,-48.89272305766549,139.13111016296685,-32.41288873597456,9999
6018,3,3,INK,MAY,-48.66222959987289,139.4363374507988,-32.946054294597374,9999
6019,3,3,INK,MAY,-48.43173614208028,139.74156473863073,-33.47921985322019,9999
6020,3,3,INK,MAY,-48.20124268428768,140.04679202646267,-34.012385411843,9999
6021,3,3,INK,MAY,-47.97074922649507,140.3520193142946,-34.54555097046581,9999
6022,3,3,INK,MAY,-47.74025576870247,140.65724660212655,-35.078716529088624,9999
6023,3,3,INK,MAY,-47.50976231090986,140.9624738899585,-35.611882087711436,9999
6024,3,3,INK,MAY,-47.27926885311726,141.26770117779043,-36.14504764633425,9999
6025,3,3,INK,MAY,-47.048775395324654,141.57292846562237,-36.67821320495706,9999
6026,3,3,INK,MAY,-46.81828193753205,141.8781557534543,-37.21137876357987,9999
6027,3,3,INK,MAY,-46.587788479739444,142.18338304128625,-37.744544322202685,9999
6028,3,3,INK,MAY,-46.35729502194684,142.4886103291182,-38.2777098808255,9999
6029,3,3,INK,MAY,-46.126801564154235,142.79383761695013,-38.81087543944831,9999
6030,3,3,INK,MAY,-45.89630810636163,143.09906490478207,-39.34404099807112,9999
6031,3,3,INK,MAY,-45.665814648569025,143.404292192614,-39.877206556693935,9999
6032,3,3,INK,MAY,-45.43532119077642,143.70951948044595,-40.41037211531675,9999
6033,3,3,INK,MAY,-45.204827732983816,144.0147467682779,-40.94353767393956,9999
6034,3,3,INK,MAY,-44.97433427519121,144.31997405610983,-41.47670323256237,9999
6035,3,3,INK,MAY,-44.743840817398606,144.62520134394177,-42.009868791185184,9999
6036,3,3,INK,MAY,-44.513347359606,144.9304286317737,-42.543034349807996,9999
6037,3,3,INK,MAY,-44.2828539018134,145.23565591960565,-43.07619990843081,9999
6038,3,3,INK,MAY,-44.05236044402079,145.5408832074376,-43.60936546705362,9999
6039,3,3,INK,MAY,-43.82186698622819,145.84611049526953,-44.14253102567643,9999
6040,3,3,INK,MAY,-43.59137352843558,146.15133778310147,-44.675696584299246,9999
6041,3,3,INK,OIL,-53.2840527505088,132.2770610516215,-21.889364282506598,9999
6042,3,3,INK,OIL,-53.36127337437478,131.7203405839471,-21.55075574695835,9999
6043,3,3,INK,OIL,-53.438493998240766,131.16362011627268,-21.212147211410105,9999
6044,3,3,INK,OIL,-53.51571462210675,130.60689964859827,-20.87353867586186,9999
6045,3,3,INK,OIL,-53.59293524597273,130.05017918092386,-20.534930140313612,9999
6046,3,3,INK,OIL,-53.670155869838716,129.49345871324945,-20.196321604765366,9999
6047,3,3,INK,OIL,-53.7473764937047,128.93673824557504,-19.85771306921712,9999
6048,3,3,INK,OIL,-53.82459711757068,128.38001777790063,-19.519104533668873,9999
6049,3,3,INK,OIL,-53.901817741436666,127.82329731022622,-19.180495998120627,9999
6050,3,3,INK,OIL,-53.97903836530265,127.26657684255181,-18.84188746257238,9999
6051,3,3,INK,OIL,-54.05625898916863,126.7098563748774,-18.503278927024134,9999
6052,3,3,INK,OIL,-54.133479613034616,126.153135907203,-18.164670391475887,9999
6053,3,3,INK,OIL,-54.2107002369006,125.59641543952858,-17.82606185592764,9999
6054,3,3,INK,OIL,-54.28792086076658,125.03969497185417,-17.487453320379394,9999
6055,3,3,INK,OIL,-54.36514148463257,124.48297450417977,-17.148844784831148,9999
6056,3,3,INK,OIL,-54.44236210849855,123.92625403650536,-16.8102362492829,9999
6057,3,3,INK,OIL,-54.51958273236453,123.36953356883095,-16.471627713734655,9999
6058,3,3,INK,OIL,-54.59680335623052,122.81281310115654,-16.13301917818641,9999
6059,3,3,INK,OIL,-54.6740239800965,122.25609263348213,-15.794410642638162,9999
6060,3,3,INK,OIL,-54.75124460396248,121.69937216580772,-15.455802107089916,9999
6061,3,3,INK,OIL,-54.82846522782847,121.1426516981333,-15.11719357154167,9999
6062,3,3,INK,OIL,-54.90568585169445,120.5859312304589,-14.778585035993423,9999
6063,3,3,INK,OIL,-54.98290647556043,120.02921076278449,-14.439976500445177,9999
6064,3,3,INK,OIL,-55.06012709942642,119.47249029511008,-14.10136796489693,9999
6065,3,3,INK,OIL,-55.1373477232924,118.91576982743567,-13.762759429348684,9999
6066,3,3,INK,OIL,-55.214568347158384,118.35904935976126,-13.424150893800437,9999
6067,3,3,INK,OIL,-55.29178897102437,117.80232889208685,-13.08554235825219,9999
6068,3,3,INK,OIL,-55.36900959489035,117.24560842441244,-12.746933822703944,9999
6069,3,3,INK,OIL,-55.446230218756334,116.68888795673803,-12.408325287155698,9999
6070,3,3,INK,OIL,-55.52345084262232,116.13216748906362,-12.069716751607451,9999
6071,3,3,INK,OIL,-55.6006714664883,115.57544702138921,-11.731108216059205,9999
6072,3,3,INK,OIL,-55.677892090354284,115.0187265537148,-11.392499680510959,9999
6073,3,3,INK,OIL,-55.75511271422027,114.46200608604039,-11.053891144962712,9999
6074,3,3,INK,OIL,-55.83233333808625,113.90528561836598,-10.715282609414466,9999
6075,3,3,INK,OIL,-55.909553961952234,113.34856515069157,-10.37667407386622,9999
6076,3,3,INK,OIL,-55.98677458581822,112.79184468301716,-10.038065538317973,9999
6077,3,3,INK,OIL,-56.0639952096842,112.23512421534275,-9.699457002769726,9999
6078,3,3,INK,OIL,-56.141215833550184,111.67840374766834,-9.36084846722148,9999
6079,3,3,INK,OIL,-56.21843645741617,111.12168327999393,-9.022239931673234,9999
6080,3,3,INK,OIL,-56.29565708128215,110.56496281231952,-8.683631396124987,9999
6081,3,3,INK,OIL,-56.372877705148134,110.00824234464511,-8.34502286057674,9999
6082,3,3,INK,OIL,-56.45009832901412,109.4515218769707,-8.006414325028494,9999
6083,3,3,INK,OIL,-56.5273189528801,108.89480140929629,-7.667805789480248,9999
6084,3,3,INK,OIL,-56.604539576746085,108.33808094162188,-7.329197253932001,9999
6085,3,3,INK,OIL,-56.68176020061207,107.78136047394747,-6.990588718383755,9999
6086,3,3,INK,OIL,-56.75898082447805,107.22464000627306,-6.6519801828355085,9999
6087,3,3,INK,OIL,-56.836201448344035,106.66791953859865,-6.313371647287262,9999
6088,3,3,INK,OIL,-56.91342207221002,106.11119907092424,-5.974763111739016,9999
6089,3,3,LID,WAX,-74.86463531125588,67.55872306556519,-99.51331635274792,9999
6090,3,3,LID,WAX,-74.67555739674339,68.18400265056329,-99.45141783053441,9999
6091,3,3,LID,WAX,-74.48647948223089,68.80928223556138,-99.3895193083209,9999
6092,3,3,LID,WAX,-74.2974015677184,69.43456182055948,-99.32762078610739,9999
6093,3,3,LID,WAX,-74.1083236532059,70.05984140555758,-99.26572226389388,9999
6094,3,3,LID,WAX,-73.9192457386934,70.68512099055567,-99.20382374168037,9999
6095,3,3,LID,WAX,-73.73016782418091,71.31040057555377,-99.14192521946686,9999
6096,3,3,LID,WAX,-73.54108990966841,71.93568016055187,-99.08002669725334,9999
6097,3,3,LID,WAX,-73.35201199515592,72.56095974554997,-99.01812817503983,9999
6098,3,3,LID,WAX,-73.16293408064342,73.18623933054806,-98.95622965282632,9999
6099,3,3,LID,WAX,-72.97385616613093,73.81151891554616,-98.89433113061281,9999
6100,3,3,LID,WAX,-72.78477825161843,74.43679850054426,-98.8324326083993,9999
6101,3,3,LID,WAX,-72.59570033710594,75.06207808554235,-98.77053408618579,9999
6102,3,3,LID,WAX,-72.40662242259344,75.68735767054045,-98.70863556397228,9999
6103,3,3,LID,WAX,-72.21754450808095,76.31263725553855,-98.64673704175877,9999
6104,3,3,LID,WAX,-72.02846659356845,76.93791684053664,-98.58483851954526,9999
6105,3,3,LID,WAX,-71.83938867905596,77.56319642553474,-98.52293999733175,9999
6106,3,3,LID,WAX,-71.65031076454346,78.18847601053284,-98.46104147511824,9999
6107,3,3,LID,WAX,-71.46123285003097,78.81375559553094,-98.39914295290473,9999
6108,3,3,LID,WAX,-71.27215493551847,79.43903518052903,-98.33724443069121,9999
6109,3,3,LID,WAX,-71.08307702100598,80.06431476552713,-98.2753459084777,9999
6110,3,3,LID,WAX,-70.89399910649348,80.68959435052523,-98.21344738626419,9999
6111,3,3,LID,WAX,-70.70492119198099,81.31487393552332,-98.15154886405068,9999
6112,3,3,LID,WAX,-70.51584327746849,81.94015352052142,-98.08965034183717,9999
6113,3,3,LID,WAX,-70.326765362956,82.56543310551952,-98.02775181962366,9999
6114,3,3,LID,WAX,-70.1376874484435,83.19071269051761,-97.96585329741015,9999
6115,3,3,LID,WAX,-69.948609533931,83.81599227551571,-97.90395477519664,9999
6116,3,3,LID,WAX,-69.75953161941851,84.44127186051381,-97.84205625298313,9999
6117,3,3,LID,WAX,-69.57045370490601,85.0665514455119,-97.78015773076962,9999
6118,3,3,LID,WAX,-69.38137579039352,85.69183103051,-97.7182592085561,9999
6119,3,3,LID,WAX,-69.19229787588102,86.3171106155081,-97.6563606863426,9999
6120,3,3,LID,WAX,-69.00321996136853,86.9423902005062,-97.59446216412908,9999
6121,3,3,LID,WAX,-68.81414204685603,87.5676697855043,-97.53256364191557,9999
6122,3,3,LID,WAX,-68.62506413234354,88.19294937050239,-97.47066511970206,9999
6123,3,3,LID,WAX,-68.43598621783104,88.81822895550049,-97.40876659748855,9999
6124,3,3,LID,WAX,-68.24690830331855,89.44350854049858,-97.34686807527504,9999
6125,3,3,LID,WAX,-68.05783038880605,90.06878812549668,-97.28496955306153,9999
6126,3,3,LID,WAX,-67.86875247429356,90.69406771049478,-97.22307103084802,9999
6127,3,3,LID,WAX,-67.67967455978106,91.31934729549288,-97.16117250863451,9999
6128,3,3,LID,WAX,-67.49059664526857,91.94462688049097,-97.099273986421,9999
6129,3,3,LID,WAX,-67.30151873075607,92.56990646548907,-97.03737546420749,9999
6130,3,3,LID,WAX,-67.11244081624358,93.19518605048717,-96.97547694199397,9999
6131,3,3,LID,WAX,-66.92336290173108,93.82046563548526,-96.91357841978046,9999
6132,3,3,LID,WAX,-66.73428498721859,94.44574522048336,-96.85167989756695,9999
6133,3,3,LID,WAX,-66.54520707270609,95.07102480548146,-96.78978137535344,9999
6134,3,3,LID,WAX,-66.3561291581936,95.69630439047955,-96.72788285313993,9999
6135,3,3,LID,WAX,-66.1670512436811,96.32158397547765,-96.66598433092642,9999
6136,3,3,LID,WAX,-65.9779733291686,96.94686356047575,-96.60408580871291,9999
6137,3,3,LID,WAX,-65.78889541465611,97.57214314547385,-96.5421872864994,9999
6138,3,3,LID,WAX,-65.59981750014362,98.19742273047194,-96.48028876428589,9999
6139,3,3,LID,WAX,-65.41073958563112,98.82270231547004,-96.41839024207238,9999
6140,3,3,LID,WAX,-65.22166167111862,99.44798190046814,-96.35649171985887,9999
6141,3,3,LID,WAX,-65.03258375660613,100.07326148546623,-96.29459319764536,9999
6142,3,3,LID,WAX,-64.84350584209363,100.69854107046433,-96.23269467543184,9999
6143,3,3,LID,WAX,-64.65442792758114,101.32382065546243,-96.17079615321833,9999
6144,3,3,LID,WAX,-64.46535001306864,101.94910024046052,-96.10889763100482,9999
6145,3,3,LID,WAX,-64.27627209855615,102.57437982545862,-96.04699910879131,9999
6146,3,3,LID,WAX,-64.08719418404365,103.19965941045672,-95.9851005865778,9999
6147,3,3,LID,WAX,-63.898116269531165,103.82493899545481,-95.92320206436429,9999
6148,3,3,LID,WAX,-63.70903835501868,104.45021858045291,-95.86130354215078,9999
6149,3,3,LID,WAX,-63.51996044050619,105.07549816545101,-95.79940501993727,9999
6150,3,3,LID,WAX,-63.3308825259937,105.7007777504491,-95.73750649772376,9999
6151,3,3,LID,WAX,-63.14180461148121,106.3260573354472,-95.67560797551025,9999
6152,3,3,LID,WAX,-62.952726696968725,106.9513369204453,-95.61370945329674,9999
6153,3,3,LID,WAX,-62.76364878245624,107.5766165054434,-95.55181093108322,9999
6154,3,3,LID,WAX,-62.57457086794375,108.2018960904415,-95.48991240886971,9999
6155,3,3,LID,WAX,-62.38549295343126,108.82717567543959,-95.4280138866562,9999
6156,3,3,LID,WAX,-62.19641503891877,109.45245526043769,-95.36611536444269,9999
6157,3,3,LID,WAX,-62.007337124406284,110.07773484543578,-95.30421684222918,9999
6158,3,3,LID,WAX,-61.818259209893796,110.70301443043388,-95.24231832001567,9999
6159,3,3,LID,WAX,-61.62918129538131,111.32829401543198,-95.18041979780216,9999
6160,3,3,LID,WAX,-61.44010338086882,111.95357360043008,-95.11852127558865,9999
6161,3,3,MAY,RUM,-41.826187293876494,146.4815508995719,-45.411624762468506,9999
6162,3,3,MAY,RUM,-41.35760411347347,146.22397779402942,-45.03130602434402,9999
6163,3,3,MAY,RUM,-40.88902093307045,145.96640468848696,-44.65098728621953,9999
6164,3,3,MAY,RUM,-40.420437752667425,145.7088315829445,-44.270668548095045,9999
6165,3,3,MAY,RUM,-39.9518545722644,145.45125847740204,-43.89034980997056,9999
6166,3,3,MAY,RUM,-39.48327139186138,145.19368537185957,-43.51003107184607,9999
6167,3,3,MAY,RUM,-39.014688211458356,144.9361122663171,-43.129712333721585,9999
6168,3,3,MAY,RUM,-38.54610503105533,144.67853916077465,-42.7493935955971,9999
6169,3,3,MAY,RUM,-38.07752185065231,144.42096605523218,-42.36907485747261,9999
6170,3,3,MAY,RUM,-37.60893867024929,144.16339294968972,-41.988756119348125,9999
6171,3,3,MAY,RUM,-37.140355489846264,143.90581984414726,-41.60843738122364,9999
6172,3,3,MAY,RUM,-36.67177230944324,143.6482467386048,-41.22811864309915,9999
6173,3,3,MAY,RUM,-36.20318912904022,143.39067363306233,-40.847799904974664,9999
6174,3,3,MAY,RUM,-35.734605948637196,143.13310052751987,-40.46748116685018,9999
6175,3,3,MAY,RUM,-35.26602276823417,142.8755274219774,-40.08716242872569,9999
6176,3,3,MAY,RUM,-34.79743958783115,142.61795431643495,-39.706843690601204,9999
6177,3,3,MAY,RUM,-34.32885640742813,142.36038121089248,-39.32652495247672,9999
6178,3,3,MAY,RUM,-33.860273227025104,142.10280810535002,-38.94620621435223,9999
6179,3,3,MAY,RUM,-33.39169004662208,141.84523499980756,-38.56588747622774,9999
6180,3,3,MAY,RUM,-32.92310686621906,141.5876618942651,-38.18556873810326,9999
6181,3,3,MAY,RUM,-32.454523685816035,141.33008878872263,-37.80524999997877,9999
6182,3,3,MAY,RUM,-31.985940505413016,141.07251568318017,-37.42493126185428,9999
6183,3,3,MAY,RUM,-31.517357325009996,140.8149425776377,-37.044612523729796,9999
6184,3,3,MAY,RUM,-31.048774144606977,140.55736947209525,-36.66429378560531,9999
6185,3,3,MAY,RUM,-30.580190964203958,140.29979636655278,-36.28397504748082,9999
6186,3,3,MAY,RUM,-30.111607783800938,140.04222326101032,-35.903656309356336,9999
6187,3,3,MAY,RUM,-29.64302460339792,139.78465015546786,-35.52333757123185,9999
6188,3,3,MAY,RUM,-29.1744414229949,139.5270770499254,-35.14301883310736,9999
6189,3,3,MAY,RUM,-28.70585824259188,139.26950394438293,-34.762700094982875,9999
6190,3,3,MAY,RUM,-28.23727506218886,139.01193083884047,-34.38238135685839,9999
6191,3,3,MAY,RUM,-27.76869188178584,138.754357733298,-34.0020626187339,9999
6192,3,3,MAY,RUM,-27.300108701382822,138.49678462775555,-33.621743880609415,9999
6193,3,3,MAY,RUM,-26.831525520979802,138.23921152221308,-33.24142514248493,9999
6194,3,3,MAY,RUM,-26.362942340576783,137.98163841667062,-32.86110640436044,9999
6195,3,3,MAY,RUM,-25.894359160173764,137.72406531112816,-32.480787666235955,9999
6196,3,3,MAY,RUM,-25.425775979770744,137.4664922055857,-32.10046892811147,9999
6197,3,3,MAY,RUM,-24.957192799367725,137.20891910004323,-31.720150189986985,9999
6198,3,3,MAY,RUM,-24.488609618964706,136.95134599450077,-31.3398314518625,9999
6199,3,3,MAY,RUM,-24.020026438561686,136.6937728889583,-30.959512713738018,9999
6200,3,3,MAY,RUM,-23.551443258158667,136.43619978341584,-30.579193975613535,9999
6201,3,3,MIX,OAR,-83.08379456868114,115.26891920305809,-59.26143721540991,9999
6202,3,3,MIX,OAR,-83.4207189708368,114.78698183114356,-58.970276158590536,9999
6203,3,3,MIX,OAR,-83.75764337299246,114.30504445922904,-58.67911510177116,9999
6204,3,3,MIX,OAR,-84.09456777514812,113.82310708731451,-58.38795404495178,9999
6205,3,3,MIX,OAR,-84.43149217730378,113.34116971539999,-58.09679298813241,9999
6206,3,3,MIX,OAR,-84.76841657945944,112.85923234348546,-57.80563193131303,9999
6207,3,3,MIX,OAR,-85.1053409816151,112.37729497157093,-57.514470874493654,9999
6208,3,3,MIX,OAR,-85.44226538377076,111.8953575996564,-57.22330981767428,9999
6209,3,3,MIX,OAR,-85.77918978592642,111.41342022774188,-56.9321487608549,9999
6210,3,3,MIX,OAR,-86.11611418808208,110.93148285582735,-56.640987704035524,9999
6211,3,3,MIX,OAR,-86.45303859023774,110.44954548391283,-56.34982664721615,9999
6212,3,3,MIX,OAR,-86.7899629923934,109.9676081119983,-56.05866559039677,9999
6213,3,3,MIX,OAR,-87.12688739454906,109.48567074008378,-55.767504533577394,9999
6214,3,3,MIX,OAR,-87.46381179670472,109.00373336816925,-55.47634347675802,9999
6215,3,3,MIX,OAR,-87.80073619886038,108.52179599625472,-55.18518241993864,9999
6216,3,3,MIX,OAR,-88.13766060101604,108.0398586243402,-54.894021363119265,9999
6217,3,3,MIX,OAR,-88.4745850031717,107.55792125242567,-54.60286030629989,9999
6218,3,3,MIX,OAR,-88.81150940532736,107.07598388051115,-54.31169924948051,9999
6219,3,3,MIX,OAR,-89.14843380748302,106.59404650859662,-54.020538192661135,9999
