Bar_name,Modules,Min_X,Min_Y,Min_Z,Max_X,Max_Y,Max_Z,Nodes,Physical_Bars,Physical_Nodes,Adjacent_Nodes,Adjacent_Physical_Bars,Adjacent_Bars,Adjacent_Physical_Nodes,Ground
EGO-OAR,3,-102.5536564,74.90171698,-80.80211637,-99.14678941,87.41918798,-42.43610337,EGO_OAR,EGO-OAR-3,"['AIM', 'BOX', 'GYM', 'LID', 'MOM', 'ZIG']",EGO-3_OAR-3,"['AIM-EGO-3', 'EGO-GYM-3', 'EGO-LID-3', 'BOX-EGO-4', 'GYM-OAR-3', 'MOM-OAR-3', 'OAR-ZIG-3']","['AIM-EGO', 'BOX-EGO', 'EGO-GYM', 'EGO-LID', 'GYM-OAR', 'MOM-OAR', 'OAR-ZIG']","['AIM-3', 'GYM-3', 'LID-3', 'BOX-4', 'GYM-3', 'MOM-3', 'ZIG-4']",0
DRY-SHY,5,-56.95802341,99.52146798,7.891281628,-28.92061941,125.976734,25.78648963,DRY_SHY,DRY-SHY-5,"['FLY', 'FUN', 'BOA', 'HOW', 'INK']",DRY-5_SHY-5,"['DRY-FLY-5', 'DRY-FUN-5', 'BOA-SHY-5', 'HOW-SHY-5', 'INK-SHY-3']","['DRY-FLY', 'DRY-FUN', 'BOA-SHY', 'HOW-SHY', 'INK-SHY']","['FLY-5', 'FUN-5', 'BOA-5', 'HOW-5', 'INK-3']",0
SIP-WAX,3,-61.03240041,113.301845,-94.98505137,-28.66803741,143.011165,-69.18081237,SIP_WAX,SIP-WAX-3,"['GUT', 'HEX', 'MAY', 'RUM', 'AIM', 'LID', 'MOM']",SIP-3_WAX-3,"['GUT-SIP-3', 'HEX-SIP-3', 'MAY-SIP-3', 'RUM-SIP-3', 'AIM-WAX-3', 'HEX-WAX-3', 'LID-WAX-3', 'MOM-WAX-3']","['GUT-SIP', 'HEX-SIP', 'MAY-SIP', 'RUM-SIP', 'AIM-WAX', 'HEX-WAX', 'LID-WAX', 'MOM-WAX']","['GUT-3', 'HEX-3', 'MAY-3', 'RUM-3', 'AIM-3', 'HEX-3', 'LID-3', 'MOM-3']",1
HAM-ICE,6,-101.6621224,2.311318983,18.75995663,-78.12024741,6.428795983,43.02018763,HAM_ICE,HAM-ICE-6,"['ASH', 'DUH', 'LAX', 'BED', 'MAD', 'SAY']",HAM-6_ICE-6,"['DUH-HAM-6', 'HAM-LAX-6', 'ASH-HAM-12', 'BED-ICE-4', 'ICE-SAY-4', 'ICE-MAD-6']","['ASH-HAM', 'DUH-HAM', 'HAM-LAX', 'BED-ICE', 'ICE-MAD', 'ICE-SAY']","['DUH-6', 'LAX-6', 'ASH-12', 'BED-4', 'SAY-4', 'MAD-12']",0
FOX-TUX,2,107.8582086,-11.23492602,-39.83334437,113.4612856,14.11545098,-23.19177837,FOX_TUX,FOX-TUX-2,"['BOY', 'ETA', 'IVY', 'GAS', 'LUG', 'PAY']",FOX-2_TUX-2,"['BOY-FOX-2', 'ETA-FOX-2', 'FOX-IVY-2', 'IVY-TUX-2', 'LUG-TUX-8', 'PAY-TUX-8', 'GAS-TUX-11']","['BOY-FOX', 'ETA-FOX', 'FOX-IVY', 'GAS-TUX', 'IVY-TUX', 'LUG-TUX', 'PAY-TUX']","['BOY-2', 'ETA-2', 'IVY-2', 'IVY-2', 'LUG-8', 'PAY-8', 'GAS-11']",0
CAB-YAY,10,25.94835359,-122.829441,-52.84782737,52.54010159,-78.35575402,-37.65312837,CAB_YAY,CAB-YAY-10,"['AMP', 'ROB', 'DAD', 'OAK', 'GET', 'SEX', 'BAM', 'HAY', 'JAR']",CAB-10_YAY-8,"['AMP-CAB-10', 'CAB-ROB-10', 'CAB-DAD-10', 'CAB-OAK-10', 'CAB-GET-10', 'CAB-SEX-10', 'AMP-YAY-8', 'BAM-YAY-8', 'HAY-YAY-8', 'JAR-YAY-8']","['AMP-CAB', 'CAB-ROB', 'CAB-DAD', 'CAB-OAK', 'CAB-GET', 'CAB-SEX', 'AMP-YAY', 'BAM-YAY', 'HAY-YAY', 'JAR-YAY']","['AMP-10', 'ROB-10', 'DAD-10', 'OAK-10', 'GET-10', 'SEX-10', 'AMP-8', 'BAM-8', 'HAY-8', 'JAR-8']",1
FLY-VOW,5,-82.18924841,69.62542098,1.048107628,-62.43054341,94.36766498,26.85238563,FLY_VOW,FLY-VOW-5,"['ALA', 'DRY', 'TAX', 'WIZ', 'GIN', 'REF']",FLY-5_VOW-5,"['ALA-FLY-3', 'FLY-TAX-3', 'DRY-FLY-5', 'FLY-WIZ-5', 'REF-VOW-5', 'GIN-VOW-6', 'VOW-WIZ-6']","['ALA-FLY', 'DRY-FLY', 'FLY-TAX', 'FLY-WIZ', 'GIN-VOW', 'REF-VOW', 'VOW-WIZ']","['ALA-3', 'TAX-3', 'DRY-5', 'WIZ-4', 'REF-5', 'GIN-6', 'WIZ-4']",0
AGE-BAR,9,-105.9669134,-39.40249202,-61.66566937,-90.54446141,-31.27103202,-41.39540837,AGE_BAR,AGE-BAR-9,"['CHI', 'DOG', 'CUP', 'SIR', 'ONO']",AGE-9_BAR-9,"['AGE-CHI-9', 'AGE-DOG-9', 'AGE-CUP-9', 'BAR-DOG-4', 'BAR-SIR-9', 'BAR-DOG-9', 'BAR-ONO-9']","['AGE-CHI', 'AGE-DOG', 'AGE-CUP', 'BAR-SIR', 'BAR-DOG', 'BAR-ONO']","['CHI-9', 'DOG-9', 'CUP-4', 'DOG-4', 'SIR-9', 'DOG-9', 'ONO-9']",0
FOX-IVY,2,94.59196259,13.11335398,-39.83334437,113.4612856,14.11545098,-16.07717937,FOX_IVY,FOX-IVY-2,"['BOY', 'ETA', 'TUX', 'GAS', 'SKY']",FOX-2_IVY-2,"['BOY-FOX-2', 'ETA-FOX-2', 'FOX-TUX-2', 'ETA-IVY-2', 'IVY-TUX-2', 'IVY-SKY-2', 'GAS-IVY-11']","['BOY-FOX', 'ETA-FOX', 'FOX-TUX', 'ETA-IVY', 'GAS-IVY', 'IVY-TUX', 'IVY-SKY']","['BOY-2', 'ETA-2', 'TUX-2', 'ETA-2', 'TUX-2', 'SKY-2', 'GAS-11']",0
HUG-VAN,4,-112.5420554,17.77017398,-89.94626137,-93.46122141,21.71477298,-72.36783537,HUG_VAN,HUG-VAN-4,"['BOX', 'FLU', 'GYM', 'SIR', 'LID']",HUG-4_VAN-4,"['BOX-HUG-4', 'FLU-HUG-4', 'GYM-HUG-4', 'HUG-SIR-4', 'HUG-LID-4', 'BOX-VAN-4', 'FLU-VAN-4']","['BOX-HUG', 'FLU-HUG', 'GYM-HUG', 'HUG-SIR', 'HUG-LID', 'BOX-VAN', 'FLU-VAN']","['BOX-4', 'FLU-4', 'GYM-4', 'SIR-9', 'LID-3', 'BOX-4', 'FLU-4']",0
BAM-HAY,8,73.08419059,-66.37617402,-83.34339637,78.44892959,-39.61716802,-66.96744137,BAM_HAY,BAM-HAY-8,"['BAH', 'YAY', 'CIS', 'WIN', 'SAW']",BAM-8_HAY-8,"['BAH-BAM-8', 'BAM-YAY-8', 'BAM-WIN-8', 'BAM-CIS-8', 'HAY-WIN-8', 'HAY-YAY-8', 'HAY-SAW-8']","['BAH-BAM', 'BAM-YAY', 'BAM-CIS', 'BAM-WIN', 'HAY-WIN', 'HAY-YAY', 'HAY-SAW']","['BAH-8', 'YAY-8', 'WIN-8', 'CIS-2', 'WIN-8', 'YAY-8', 'SAW-8']",1
ASK-TAG,2,100.5588706,36.89463698,-67.54861437,101.8871626,65.11660398,-54.28216537,ASK_TAG,ASK-TAG-2,"['FRO', 'ORC', 'TUB', 'OFF', 'BOY', 'CIS']",ASK-2_TAG-2,"['ASK-ORC-2', 'ASK-TUB-2', 'ASK-OFF-2', 'ASK-FRO-2', 'BOY-TAG-2', 'CIS-TAG-2', 'OFF-TAG-2', 'ORC-TAG-2']","['ASK-FRO', 'ASK-ORC', 'ASK-TUB', 'ASK-OFF', 'BOY-TAG', 'CIS-TAG', 'OFF-TAG', 'ORC-TAG']","['ORC-2', 'TUB-2', 'OFF-2', 'FRO-1', 'BOY-2', 'CIS-2', 'OFF-2', 'ORC-2']",0
BOA-SHY,5,-28.92061941,113.990935,7.891281628,-4.902155406,125.976734,32.01739663,BOA_SHY,BOA-SHY-5,"['REF', 'NAY', 'HOW', 'DRY', 'INK']",BOA-5_SHY-5,"['BOA-REF-5', 'BOA-NAY-5', 'BOA-HOW-5', 'DRY-SHY-5', 'HOW-SHY-5', 'INK-SHY-3']","['BOA-REF', 'BOA-NAY', 'BOA-HOW', 'DRY-SHY', 'HOW-SHY', 'INK-SHY']","['REF-5', 'NAY-5', 'HOW-5', 'DRY-5', 'HOW-5', 'INK-3']",0
AIR-MAC,11,68.15962259,-32.43153802,43.73215663,71.13112059,-3.122933017,49.85057663,AIR_MAC,AIR-MAC-11,"['COW', 'GIG', 'ODD', 'FAX', 'POP', 'YES']",AIR-11_MAC-11,"['AIR-COW-11', 'AIR-GIG-11', 'AIR-ODD-11', 'AIR-FAX-11', 'MAC-POP-7', 'MAC-YES-7']","['AIR-COW', 'AIR-GIG', 'AIR-ODD', 'AIR-FAX', 'MAC-POP', 'MAC-YES']","['COW-11', 'GIG-11', 'ODD-11', 'FAX-11', 'POP-7', 'YES-7']",0
ARM-BRO,1,65.19910059,72.08309498,14.24669263,82.03459059,101.295225,23.31367063,ARM_BRO,ARM-BRO-1,"['BIO', 'DUB', 'NOM', 'ACE', 'WET', 'EON', 'HIT']",ARM-1_BRO-7,"['ARM-BIO-1', 'ARM-DUB-1', 'ARM-NOM-1', 'ACE-BRO-7', 'BRO-WET-7', 'BRO-EON-7', 'BRO-HIT-7']","['ARM-BIO', 'ARM-DUB', 'ARM-NOM', 'ACE-BRO', 'BRO-WET', 'BRO-EON', 'BRO-HIT']","['BIO-1', 'DUB-1', 'NOM-1', 'ACE-7', 'WET-7', 'EON-7', 'HIT-7']",0
ICE-MAD,6,-101.6621224,-29.18252802,13.65649863,-97.55815141,2.311318983,18.75995663,ICE_MAD,ICE-MAD-6,"['BED', 'HAM', 'SAY', 'ART', 'CHI', 'COY', 'LAX']",ICE-6_MAD-12,"['BED-ICE-4', 'ICE-SAY-4', 'HAM-ICE-6', 'ART-MAD-12', 'COY-MAD-12', 'LAX-MAD-12', 'CHI-MAD-9']","['BED-ICE', 'HAM-ICE', 'ICE-SAY', 'ART-MAD', 'CHI-MAD', 'COY-MAD', 'LAX-MAD']","['BED-4', 'SAY-4', 'HAM-6', 'ART-12', 'COY-12', 'LAX-12', 'CHI-9']",0
DUH-TRY,6,-51.47386841,-19.65037802,63.54871163,-39.11595341,5.233506983,71.77933563,DUH_TRY,DUH-TRY-6,"['ACT', 'MOP', 'HAM', 'FOG', 'LAM', 'SOY', 'TAU']",DUH-6_TRY-6,"['ACT-DUH-6', 'DUH-MOP-6', 'DUH-HAM-6', 'FOG-TRY-6', 'SOY-TRY-6', 'TAU-TRY-6', 'LAM-TRY-12']","['ACT-DUH', 'DUH-MOP', 'DUH-HAM', 'FOG-TRY', 'LAM-TRY', 'SOY-TRY', 'TAU-TRY']","['ACT-6', 'MOP-6', 'HAM-6', 'FOG-6', 'SOY-6', 'TAU-6', 'LAM-12']",0
FRO-RAW,1,76.51529459,92.49394598,-76.93202537,83.11559959,115.720687,-61.04676337,FRO_RAW,FRO-RAW-1,"['ASK', 'GUN', 'LEG', 'SPY', 'WHO']",FRO-1_RAW-1,"['ASK-FRO-2', 'GUN-RAW-1', 'LEG-RAW-1', 'RAW-SPY-1', 'RAW-WHO-1']","['ASK-FRO', 'GUN-RAW', 'LEG-RAW', 'RAW-SPY', 'RAW-WHO']","['ASK-2', 'GUN-1', 'LEG-1', 'SPY-1', 'WHO-1']",0
LAX-MAD,12,-97.55815141,-29.18252802,13.65649863,-77.21039241,-16.97610502,26.33721463,LAX_MAD,LAX-MAD-12,"['BUG', 'GIN', 'HAM', 'NAN', 'ART', 'CHI', 'COY', 'ICE']",LAX-12_MAD-12,"['BUG-LAX-12', 'GIN-LAX-6', 'HAM-LAX-6', 'LAX-NAN-6', 'ART-MAD-12', 'COY-MAD-12', 'CHI-MAD-9', 'ICE-MAD-6']","['BUG-LAX', 'GIN-LAX', 'HAM-LAX', 'LAX-NAN', 'ART-MAD', 'CHI-MAD', 'COY-MAD', 'ICE-MAD']","['BUG-12', 'GIN-6', 'HAM-6', 'NAN-6', 'ART-12', 'COY-12', 'CHI-9', 'ICE-6']",0
COW-FAX,11,52.93065359,-56.31003402,27.76317763,60.75696259,-53.90876502,53.84225463,COW_FAX,COW-FAX-11,"['AIR', 'ODD', 'FIX', 'EAR', 'EVE', 'LIE', 'GIG']",COW-11_FAX-11,"['AIR-COW-11', 'COW-ODD-11', 'COW-FIX-11', 'COW-EAR-11', 'AIR-FAX-11', 'FAX-LIE-11', 'FAX-GIG-11', 'EVE-FAX-14']","['AIR-COW', 'COW-ODD', 'COW-FIX', 'COW-EAR', 'AIR-FAX', 'EVE-FAX', 'FAX-LIE', 'FAX-GIG']","['AIR-11', 'ODD-11', 'FIX-11', 'EAR-11', 'AIR-11', 'LIE-11', 'GIG-11', 'EVE-14']",0
SKY-TUB,2,107.6198766,35.23947098,-42.85213937,112.3883416,63.81006798,-28.36083737,SKY_TUB,SKY-TUB-2,"['IVY', 'SUN', 'ASK', 'DIG', 'DUI', 'GUN']",SKY-2_TUB-2,"['IVY-SKY-2', 'SKY-SUN-2', 'ASK-TUB-2', 'DIG-TUB-2', 'DUI-TUB-2', 'GUN-TUB-2']","['IVY-SKY', 'SKY-SUN', 'ASK-TUB', 'DIG-TUB', 'DUI-TUB', 'GUN-TUB']","['IVY-2', 'SUN-2', 'ASK-2', 'DIG-2', 'DUI-2', 'GUN-2']",0
ART-NOR,12,-85.24824141,-91.25010502,5.971789628,-75.85383241,-58.83866602,26.52474063,ART_NOR,ART-NOR-12,"['COY', 'FIG', 'KIT', 'MAD', 'BUG', 'KEY']",ART-12_NOR-12,"['ART-COY-12', 'ART-FIG-12', 'ART-MAD-12', 'ART-KIT-12', 'BUG-NOR-12', 'FIG-NOR-12', 'KEY-NOR-12', 'KEY-NOR-9', 'KIT-NOR-9']","['ART-COY', 'ART-FIG', 'ART-KIT', 'ART-MAD', 'BUG-NOR', 'FIG-NOR', 'KEY-NOR', 'KIT-NOR']","['COY-12', 'FIG-12', 'MAD-12', 'KIT-9', 'BUG-12', 'FIG-12', 'KEY-12', 'KEY-9', 'KIT-9']",0
FAN-ZZZ,6,-79.23398341,42.81055598,41.84575163,-53.57925541,51.12708598,53.57610463,FAN_ZZZ,FAN-ZZZ-6,"['MOP', 'PLY', 'FUN', 'NAN', 'GIN', 'WIZ']",FAN-6_ZZZ-6,"['FAN-MOP-6', 'FAN-PLY-6', 'FAN-NAN-6', 'FAN-FUN-6', 'GIN-ZZZ-6', 'WIZ-ZZZ-4']","['FAN-MOP', 'FAN-PLY', 'FAN-FUN', 'FAN-NAN', 'GIN-ZZZ', 'WIZ-ZZZ']","['MOP-6', 'PLY-6', 'NAN-6', 'FUN-5', 'GIN-6', 'WIZ-4']",0
FOG-TAU,14_6,-23.40370241,-46.13249602,60.45120163,-11.92286041,-21.90110802,78.58385063,FOG_TAU,FOG-TAU-14_FOG-TAU-6,"['LAW', 'TRY', 'RIB', 'OLD', 'ACT', 'LAB', 'LIE']",FOG-14_TAU-14_FOG-6_TAU-6,"['FOG-LAW-14', 'FOG-RIB-14', 'FOG-OLD-14', 'FOG-TRY-6', 'FOG-RIB-6', 'LAB-TAU-13', 'LIE-TAU-13', 'LIE-TAU-14', 'ACT-TAU-6', 'TAU-TRY-6']","['FOG-LAW', 'FOG-TRY', 'FOG-RIB', 'FOG-OLD', 'ACT-TAU', 'LAB-TAU', 'LIE-TAU', 'TAU-TRY']","['LAW-14', 'RIB-14', 'OLD-14', 'TRY-6', 'RIB-6', 'LAB-13', 'LIE-13', 'LIE-14', 'ACT-6', 'TRY-6']",0
BIO-RAD,1,45.56589559,118.555503,-17.33008237,66.46786359,135.015985,-9.524659372,BIO_RAD,BIO-RAD-1,"['ARM', 'JOY', 'NOM', 'GAL', 'OVA', 'PIE', 'SPY']",BIO-1_RAD-1,"['ARM-BIO-1', 'BIO-JOY-1', 'BIO-NOM-1', 'GAL-RAD-1', 'OVA-RAD-1', 'PIE-RAD-1', 'RAD-SPY-1']","['ARM-BIO', 'BIO-JOY', 'BIO-NOM', 'GAL-RAD', 'OVA-RAD', 'PIE-RAD', 'RAD-SPY']","['ARM-1', 'JOY-1', 'NOM-1', 'GAL-1', 'OVA-1', 'PIE-1', 'SPY-1']",0
AMP-YAY,8,52.54010159,-110.233246,-52.84782737,53.95782659,-78.35575402,-46.81392637,AMP_YAY,AMP-YAY-8,"['ROB', 'SAW', 'CAB', 'BAM', 'HAY', 'JAR']",AMP-8_YAY-8,"['AMP-ROB-10', 'AMP-CAB-10', 'AMP-SAW-8', 'BAM-YAY-8', 'HAY-YAY-8', 'JAR-YAY-8', 'CAB-YAY-10']","['AMP-ROB', 'AMP-SAW', 'AMP-CAB', 'BAM-YAY', 'CAB-YAY', 'HAY-YAY', 'JAR-YAY']","['ROB-10', 'CAB-10', 'SAW-8', 'BAM-8', 'HAY-8', 'JAR-8', 'CAB-10']",1
ASH-BUG,12,-70.85630941,-64.50047202,38.98281863,-59.09933341,-36.11951702,49.93942863,ASH_BUG,ASH-BUG-12,"['ACT', 'LAM', 'HAM', 'ZAP', 'NOR', 'LAX', 'FIG']",ASH-12_BUG-12,"['ACT-ASH-12', 'ASH-LAM-12', 'ASH-HAM-12', 'BUG-NOR-12', 'BUG-LAX-12', 'BUG-FIG-12', 'BUG-ZAP-12']","['ACT-ASH', 'ASH-LAM', 'ASH-HAM', 'BUG-ZAP', 'BUG-NOR', 'BUG-LAX', 'BUG-FIG']","['ACT-12', 'LAM-12', 'HAM-6', 'NOR-12', 'LAX-12', 'FIG-12', 'ZAP-13']",0
AMP-ROB,10,41.82992959,-142.516761,-45.29832237,51.99566359,-118.984127,-24.93582837,AMP_ROB,AMP-ROB-10,"['YAY', 'SAW', 'CAB', 'GEL', 'OAK', 'SEX']",AMP-10_ROB-10,"['AMP-CAB-10', 'AMP-YAY-8', 'AMP-SAW-8', 'CAB-ROB-10', 'GEL-ROB-10', 'OAK-ROB-10', 'ROB-SEX-10']","['AMP-YAY', 'AMP-SAW', 'AMP-CAB', 'CAB-ROB', 'GEL-ROB', 'OAK-ROB', 'ROB-SEX']","['CAB-10', 'YAY-8', 'SAW-8', 'CAB-10', 'GEL-10', 'OAK-10', 'SEX-10']",0
FUN-REF,5,-41.77578841,81.21320698,25.92900463,-28.63881841,97.75430098,46.46754063,FUN_REF,FUN-REF-5,"['DRY', 'FAN', 'NAY', 'PLY', 'BOA', 'HOW', 'RUM', 'VOW']",FUN-5_REF-5,"['DRY-FUN-5', 'FUN-NAY-5', 'FUN-PLY-5', 'FAN-FUN-6', 'BOA-REF-5', 'HOW-REF-5', 'REF-RUM-5', 'REF-VOW-5']","['DRY-FUN', 'FAN-FUN', 'FUN-NAY', 'FUN-PLY', 'BOA-REF', 'HOW-REF', 'REF-RUM', 'REF-VOW']","['DRY-5', 'NAY-5', 'PLY-5', 'FAN-6', 'BOA-5', 'HOW-5', 'RUM-5', 'VOW-5']",0
RAW-WHO,1,56.10229159,110.670883,-84.02869737,76.51529459,115.720687,-61.04676337,RAW_WHO,RAW-WHO-1,"['FRO', 'GUN', 'LEG', 'SPY', 'NIX', 'OFF']",RAW-1_WHO-1,"['FRO-RAW-1', 'GUN-RAW-1', 'LEG-RAW-1', 'RAW-SPY-1', 'GUN-WHO-1', 'LEG-WHO-1', 'NIX-WHO-1', 'OFF-WHO-2']","['FRO-RAW', 'GUN-RAW', 'LEG-RAW', 'RAW-SPY', 'GUN-WHO', 'LEG-WHO', 'NIX-WHO', 'OFF-WHO']","['FRO-1', 'GUN-1', 'LEG-1', 'SPY-1', 'GUN-1', 'LEG-1', 'NIX-1', 'OFF-2']",0
KIT-WIG,9,-93.70142841,-103.036941,-20.98122137,-83.42824041,-68.56138902,-19.98796437,KIT_WIG,KIT-WIG-9,"['ART', 'ELK', 'NOR', 'ONO', 'KEY', 'USE', 'WOW']",KIT-9_WIG-9,"['ELK-KIT-9', 'KIT-NOR-9', 'KIT-ONO-9', 'ART-KIT-12', 'KEY-WIG-9', 'USE-WIG-9', 'WIG-WOW-9']","['ART-KIT', 'ELK-KIT', 'KIT-NOR', 'KIT-ONO', 'KEY-WIG', 'USE-WIG', 'WIG-WOW']","['ELK-9', 'NOR-9', 'ONO-9', 'ART-12', 'KEY-9', 'USE-9', 'WOW-9']",0
LIE-TAU,13_14,-21.30092041,-72.88615602,51.24466863,23.32732159,-46.13249602,61.36783063,LIE_TAU,LIE-TAU-13_LIE-TAU-14,"['FAX', 'PIG', 'ZOO', 'ACT', 'FOG', 'LAB', 'TRY']",LIE-13_TAU-13_LIE-14_TAU-14,"['FAX-LIE-11', 'LIE-ZOO-11', 'LIE-PIG-13', 'LAB-TAU-13', 'FOG-TAU-14', 'ACT-TAU-6', 'FOG-TAU-6', 'TAU-TRY-6']","['FAX-LIE', 'LIE-PIG', 'LIE-ZOO', 'ACT-TAU', 'FOG-TAU', 'LAB-TAU', 'TAU-TRY']","['FAX-11', 'ZOO-11', 'PIG-13', 'LAB-13', 'FOG-14', 'ACT-6', 'FOG-6', 'TRY-6']",0
BAR-SIR,9,-105.9669134,-36.93601502,-81.99597937,-85.17058541,-31.27103202,-61.66566937,BAR_SIR,BAR-SIR-9,"['AGE', 'DOG', 'ONO', 'FLU', 'HUG', 'TAT']",BAR-9_SIR-9,"['BAR-DOG-4', 'AGE-BAR-9', 'BAR-DOG-9', 'BAR-ONO-9', 'ONO-SIR-9', 'SIR-TAT-9', 'FLU-SIR-4', 'HUG-SIR-4']","['AGE-BAR', 'BAR-DOG', 'BAR-ONO', 'FLU-SIR', 'HUG-SIR', 'ONO-SIR', 'SIR-TAT']","['DOG-4', 'AGE-9', 'DOG-9', 'ONO-9', 'ONO-9', 'TAT-9', 'FLU-4', 'HUG-4']",0
OFF-ORC,2,79.07137459,38.13227498,-81.79092937,101.1758146,60.63561298,-80.54947137,OFF_ORC,OFF-ORC-2,"['ASK', 'CIS', 'GUN', 'WHO', 'TAG', 'BOY']",OFF-2_ORC-2,"['ASK-OFF-2', 'CIS-OFF-2', 'GUN-OFF-2', 'OFF-TAG-2', 'OFF-WHO-2', 'ASK-ORC-2', 'BOY-ORC-2', 'ORC-TAG-2']","['ASK-OFF', 'CIS-OFF', 'GUN-OFF', 'OFF-WHO', 'OFF-TAG', 'ASK-ORC', 'BOY-ORC', 'ORC-TAG']","['ASK-2', 'CIS-2', 'GUN-2', 'TAG-2', 'WHO-1', 'ASK-2', 'BOY-2', 'TAG-2']",0
PIE-RUM,1,-19.97606541,133.05074,-30.11467737,18.90968059,136.201273,-26.66302937,PIE_RUM,PIE-RUM-1,"['NIX', 'OVA', 'RAD', 'HOW', 'INK', 'OIL', 'REF', 'SIP']",PIE-1_RUM-5,"['NIX-PIE-1', 'OVA-PIE-1', 'PIE-RAD-1', 'INK-RUM-3', 'OIL-RUM-3', 'RUM-SIP-3', 'HOW-RUM-5', 'OIL-RUM-5', 'REF-RUM-5']","['NIX-PIE', 'OVA-PIE', 'PIE-RAD', 'HOW-RUM', 'INK-RUM', 'OIL-RUM', 'REF-RUM', 'RUM-SIP']","['NIX-1', 'OVA-1', 'RAD-1', 'INK-3', 'OIL-3', 'SIP-3', 'HOW-5', 'OIL-5', 'REF-5']",1
ACT-LAM,12,-49.51198841,-46.33818502,48.08552363,-49.11285441,-22.85043002,61.93299363,ACT_LAM,ACT-LAM-12,"['ASH', 'DUH', 'TAU', 'SOY', 'LAB', 'TRY']",ACT-12_LAM-12,"['ACT-ASH-12', 'ACT-DUH-6', 'ACT-TAU-6', 'ACT-SOY-6', 'ASH-LAM-12', 'LAB-LAM-12', 'LAM-TRY-12']","['ACT-ASH', 'ACT-DUH', 'ACT-TAU', 'ACT-SOY', 'ASH-LAM', 'LAB-LAM', 'LAM-TRY']","['ASH-12', 'DUH-6', 'TAU-6', 'SOY-6', 'ASH-12', 'LAB-12', 'TRY-6']",0
ADO-NIL,5,11.85316059,57.19140898,38.38084263,22.39774359,92.98717298,50.77433863,ADO_NIL,ADO-NIL-5,"['JOB', 'WAR', 'ELF', 'PLY', 'AHI', 'EON', 'ERA']",ADO-5_NIL-5,"['ADO-JOB-5', 'ADO-WAR-5', 'ADO-PLY-5', 'ADO-ELF-5', 'AHI-NIL-7', 'EON-NIL-7', 'ERA-NIL-7']","['ADO-JOB', 'ADO-WAR', 'ADO-ELF', 'ADO-PLY', 'AHI-NIL', 'EON-NIL', 'ERA-NIL']","['JOB-5', 'WAR-5', 'PLY-5', 'ELF-1', 'AHI-7', 'EON-7', 'ERA-7']",0
AHI-NIL,7,25.22632359,34.45504998,52.16379663,39.02183059,54.72796798,64.71688063,AHI_NIL,AHI-NIL-7,"['ERA', 'IRE', 'EON', 'ADO']",AHI-7_NIL-7,"['AHI-ERA-7', 'AHI-IRE-7', 'AHI-EON-7', 'ADO-NIL-5', 'EON-NIL-7', 'ERA-NIL-7']","['AHI-ERA', 'AHI-IRE', 'AHI-EON', 'ADO-NIL', 'EON-NIL', 'ERA-NIL']","['ERA-7', 'IRE-7', 'EON-7', 'ADO-5', 'EON-7', 'ERA-7']",0
GUN-TUB,2,82.23037459,63.81006798,-50.55793937,107.6198766,83.33962298,-42.85213937,GUN_TUB,GUN-TUB-2,"['JOY', 'RAW', 'WHO', 'OFF', 'ASK', 'DIG', 'DUI', 'SKY']",GUN-2_TUB-2,"['GUN-JOY-1', 'GUN-RAW-1', 'GUN-WHO-1', 'GUN-OFF-2', 'ASK-TUB-2', 'DIG-TUB-2', 'DUI-TUB-2', 'SKY-TUB-2']","['GUN-JOY', 'GUN-RAW', 'GUN-WHO', 'GUN-OFF', 'ASK-TUB', 'DIG-TUB', 'DUI-TUB', 'SKY-TUB']","['JOY-1', 'RAW-1', 'WHO-1', 'OFF-2', 'ASK-2', 'DIG-2', 'DUI-2', 'SKY-2']",0
DAY-TAX,4,-96.35106441,29.94447198,-26.25327037,-94.73552341,69.70448498,-14.31714737,DAY_TAX,DAY-TAX-4,"['BED', 'PAW', 'ZIG', 'GYM', 'FLY', 'MOM', 'WIZ']",DAY-4_TAX-4,"['BED-DAY-4', 'DAY-PAW-4', 'DAY-ZIG-4', 'DAY-GYM-4', 'FLY-TAX-3', 'MOM-TAX-3', 'TAX-WIZ-4']","['BED-DAY', 'DAY-PAW', 'DAY-ZIG', 'DAY-GYM', 'FLY-TAX', 'MOM-TAX', 'TAX-WIZ']","['BED-4', 'PAW-4', 'ZIG-4', 'GYM-4', 'FLY-3', 'MOM-3', 'WIZ-4']",0
BAH-BAM,8,73.08419059,-39.61716802,-83.34339637,97.43435759,-18.79178502,-79.21080637,BAH_BAM,BAH-BAM-8,"['CIS', 'BOY', 'WIN', 'YAY', 'HAY']",BAH-8_BAM-8,"['BAH-CIS-2', 'BAH-BOY-2', 'BAH-WIN-8', 'BAM-YAY-8', 'BAM-HAY-8', 'BAM-WIN-8', 'BAM-CIS-8']","['BAH-CIS', 'BAH-BOY', 'BAH-WIN', 'BAM-YAY', 'BAM-HAY', 'BAM-CIS', 'BAM-WIN']","['CIS-2', 'BOY-2', 'WIN-8', 'YAY-8', 'HAY-8', 'WIN-8', 'CIS-2']",0
